time,device,vmCount,ramUsed,ramTotal,ramUtilPercent,cpuUtilPercent,energyConsumed,anomaly_score,anomaly,is_anomaly
1300,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1300,irrigation-controller,2,300,2048,14.65,3.2,0.001,0.06250309032126755,1,False
1300,cloud,4,2000,40000,5.0,24.67,0.001,0.09946200171065644,1,False
1300,fog-0,4,3500,4000,87.5,44.64,0.001,0.055412901941498505,1,False
1300,cam-1,2,800,1000,80.0,25.33,0.001,0.18940285087080277,1,False
1300,cam-2,2,800,1000,80.0,17.9,0.001,0.19374803111445565,1,False
1300,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1300,signal-monitor,2,600,1024,58.59,1.25,0.001,0.10671150037641619,1,False
1300,irrigation-controller,2,300,2048,14.65,6.4,0.001,0.059607071411647894,1,False
1300,cloud,4,2000,40000,5.0,21.03,0.001,0.06711804811334576,1,False
1300,fog-0,4,3500,4000,87.5,56.2,0.001,0.0638158381811249,1,False
1300,cam-1,2,800,1000,80.0,16.84,0.001,0.17156027533406348,1,False
1300,cam-2,2,800,1000,80.0,30.92,0.001,0.11689734605810004,1,False
1300,soil-sensor-node,2,400,512,78.13,4.26,0.001,0.08421337880600954,1,False
1300,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1300,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1300,cloud,4,2000,40000,5.0,19.57,0.001,0.05711072492329128,1,False
1300,fog-0,4,3500,4000,87.5,52.06,0.001,0.08933103140999565,1,False
1300,cam-1,2,800,1000,80.0,25.37,0.001,0.1907056820599315,1,False
1300,cam-2,2,800,1000,80.0,24.68,0.001,0.19876177580419024,1,False
1300,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1300,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1300,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1300,cloud,4,2000,40000,5.0,20.4,0.001,0.07172077031254442,1,False
1300,fog-0,4,3500,4000,87.5,50.36,0.001,0.10371253224136567,1,False
1300,cam-1,2,800,1000,80.0,20.1,0.001,0.19726463460421395,1,False
1300,cam-2,2,800,1000,80.0,19.37,0.001,0.19862198508745837,1,False
1300,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1300,signal-monitor,2,600,1024,58.59,2.99,0.001,0.11596908111406518,1,False
1300,irrigation-controller,2,300,2048,14.65,3.96,0.001,0.05615716053898634,1,False
1300,cloud,4,2000,40000,5.0,26.41,0.001,0.10144425962393877,1,False
1300,fog-0,4,3500,4000,87.5,45.93,0.001,0.0695970681689344,1,False
1300,cam-1,2,800,1000,80.0,6.65,0.001,0.056874897069776664,1,False
1300,cam-2,2,800,1000,80.0,33.89,0.001,0.045808760292810335,1,False
1300,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1300,signal-monitor,2,600,1024,58.59,8.83,0.001,0.04039405193284673,1,False
1300,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1300,cloud,4,2000,40000,5.0,22.24,0.001,0.06556589237517452,1,False
1300,fog-0,4,3500,4000,87.5,53.44,0.001,0.08464711696329386,1,False
1300,cam-1,2,800,1000,80.0,21.5,0.001,0.20088909983235453,1,False
1300,cam-2,2,800,1000,80.0,17.9,0.001,0.19374803111445565,1,False
1300,soil-sensor-node,2,400,512,78.13,2.65,0.001,0.09662023205119707,1,False
1300,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1300,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1300,cloud,4,2000,40000,5.0,32.67,0.001,0.058243963729657344,1,False
1300,fog-0,4,3500,4000,87.5,51.9,0.001,0.08881047985671153,1,False
1300,cam-1,2,800,1000,80.0,21.32,0.001,0.20170774992458135,1,False
1300,cam-2,2,800,1000,80.0,27.04,0.001,0.1784265103727271,1,False
1300,soil-sensor-node,2,400,512,78.13,1.88,0.001,0.10112685402358068,1,False
1300,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1300,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1310,cloud,4,2000,40000,5.0,31.9,0.001,0.05750501632949978,1,False
1310,fog-0,4,3500,4000,87.5,46.85,0.001,0.08427230010270903,1,False
1310,cam-1,2,800,1000,80.0,31.91,0.001,0.09603417473735731,1,False
1310,cam-2,2,800,1000,80.0,31.4,0.001,0.10946714797295998,1,False
1310,soil-sensor-node,2,400,512,78.13,1.59,0.001,0.11351242448645776,1,False
1310,signal-monitor,2,600,1024,58.59,0.02,0.001,0.1551059727300842,1,False
1310,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1400,cloud,4,2000,40000,5.0,24.98,0.001,0.10430377351209563,1,False
1400,fog-0,4,3500,4000,87.5,50.85,0.001,0.09340488061758268,1,False
1400,cam-1,2,800,1000,80.0,20.02,0.001,0.19662952372365805,1,False
1400,cam-2,2,800,1000,80.0,12.52,0.001,0.13075932053728745,1,False
1400,soil-sensor-node,2,400,512,78.13,4.88,0.001,0.07380498290655713,1,False
1400,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1400,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1400,cloud,4,2000,40000,5.0,19.81,0.001,0.06514778035276991,1,False
1400,fog-0,4,3500,4000,87.5,56.1,0.001,0.06697628525257959,1,False
1400,cam-1,2,800,1000,80.0,20.88,0.001,0.19562117067395757,1,False
1400,cam-2,2,800,1000,80.0,25.43,0.001,0.19263814559883474,1,False
1400,soil-sensor-node,2,400,512,78.13,4.52,0.001,0.08172503774967654,1,False
1400,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1400,irrigation-controller,2,300,2048,14.65,1.92,0.001,0.05145442453583271,1,False
1400,cloud,4,2000,40000,5.0,36.59,0.001,0.003928559709678203,1,False
1400,fog-0,4,3500,4000,87.5,50.09,0.001,0.10884769998796906,1,False
1400,cam-1,2,800,1000,80.0,26.57,0.001,0.1812461084975892,1,False
1400,cam-2,2,800,1000,80.0,23.81,0.001,0.20163234244660366,1,False
1400,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1400,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1400,irrigation-controller,2,300,2048,14.65,0.02,0.001,0.12953999278880907,1,False
1400,cloud,4,2000,40000,5.0,20.93,0.001,0.06748691587737565,1,False
1400,fog-0,4,3500,4000,87.5,42.48,0.001,0.01918901756791591,1,False
1400,cam-1,2,800,1000,80.0,23.2,0.001,0.19553705169546753,1,False
1400,cam-2,2,800,1000,80.0,17.0,0.001,0.17293668228086173,1,False
1400,soil-sensor-node,2,400,512,78.13,1.08,0.001,0.10600291868195622,1,False
1400,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1400,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1400,cloud,4,2000,40000,5.0,26.38,0.001,0.10166697674577485,1,False
1400,fog-0,4,3500,4000,87.5,51.99,0.001,0.09221702550825084,1,False
1400,cam-1,2,800,1000,80.0,26.33,0.001,0.1875658603167542,1,False
1400,cam-2,2,800,1000,80.0,25.47,0.001,0.19263814559883474,1,False
1400,soil-sensor-node,2,400,512,78.13,4.71,0.001,0.07817145511725809,1,False
1400,signal-monitor,2,600,1024,58.59,5.86,0.001,0.0846195869779045,1,False
1400,irrigation-controller,2,300,2048,14.65,9.96,0.001,-0.006088794783586038,-1,True
1400,cloud,4,2000,40000,5.0,17.22,0.001,0.0006890890793349591,1,False
1400,fog-0,4,3500,4000,87.5,55.32,0.001,0.07724644066555142,1,False
1400,cam-1,2,800,1000,80.0,31.24,0.001,0.11412666345443334,1,False
1400,cam-2,2,800,1000,80.0,22.19,0.001,0.20176959041898762,1,False
1400,soil-sensor-node,2,400,512,78.13,2.86,0.001,0.09426518087646496,1,False
1400,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1400,irrigation-controller,2,300,2048,14.65,4.36,0.001,0.06264334600435928,1,False
1400,cloud,4,2000,40000,5.0,40.25,0.001,-0.050092289415358815,-1,True
1400,fog-0,4,3500,4000,87.5,60.54,0.001,-0.022581024611677325,-1,True
1400,cam-1,2,800,1000,80.0,12.85,0.001,0.13575705126774495,1,False
1400,cam-2,2,800,1000,80.0,30.67,0.001,0.11798857470367141,1,False
1400,soil-sensor-node,2,400,512,78.13,0.26,0.001,0.12396400209620934,1,False
1400,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1400,irrigation-controller,2,300,2048,14.65,6.3,0.001,0.06130067969995168,1,False
1400,cloud,4,2000,40000,5.0,28.11,0.001,0.10241156024149756,1,False
1400,fog-0,4,3500,4000,87.5,55.56,0.001,0.07170760183856217,1,False
1400,cam-1,2,800,1000,80.0,12.65,0.001,0.13401495751005776,1,False
1400,cam-2,2,800,1000,80.0,23.61,0.001,0.19932055571625856,1,False
1400,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1400,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1400,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1400,cloud,4,2000,40000,5.0,25.35,0.001,0.102335007611294,1,False
1400,fog-0,4,3500,4000,87.5,47.39,0.001,0.08929025169734017,1,False
1400,cam-1,2,800,1000,80.0,22.86,0.001,0.19897362099893218,1,False
1400,cam-2,2,800,1000,80.0,28.64,0.001,0.14915039471906855,1,False
1400,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1400,signal-monitor,2,600,1024,58.59,2.26,0.001,0.11912966009785891,1,False
1400,irrigation-controller,2,300,2048,14.65,1.32,0.001,0.04634099473901776,1,False
1400,cloud,4,2000,40000,5.0,23.56,0.001,0.08196719905151395,1,False
1400,fog-0,4,3500,4000,87.5,54.2,0.001,0.09124597171314897,1,False
1400,cam-1,2,800,1000,80.0,13.73,0.001,0.14647798762101544,1,False
1400,cam-2,2,800,1000,80.0,9.94,0.001,0.09607419692770702,1,False
1400,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1400,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1400,irrigation-controller,2,300,2048,14.65,0.79,0.001,0.05025067899837121,1,False
1400,cloud,4,2000,40000,5.0,23.16,0.001,0.07729173090214247,1,False
1400,fog-0,4,3500,4000,87.5,49.51,0.001,0.11113672376812667,1,False
1400,cam-1,2,800,1000,80.0,22.36,0.001,0.20332607518979423,1,False
1400,cam-2,2,800,1000,80.0,26.61,0.001,0.18108495508488248,1,False
1400,soil-sensor-node,2,400,512,78.13,3.14,0.001,0.09420261226616977,1,False
1400,signal-monitor,2,600,1024,58.59,4.23,0.001,0.09920479546310079,1,False
1400,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1400,cloud,4,2000,40000,5.0,20.47,0.001,0.07281729237241841,1,False
1400,fog-0,4,3500,4000,87.5,53.1,0.001,0.08845302293780055,1,False
1400,cam-1,2,800,1000,80.0,21.59,0.001,0.20119344124731253,1,False
1400,cam-2,2,800,1000,80.0,31.19,0.001,0.11531737635682165,1,False
1400,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1400,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1400,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1400,cloud,4,2000,40000,5.0,29.21,0.001,0.08563892501811021,1,False
1400,fog-0,4,3500,4000,87.5,51.99,0.001,0.09221702550825084,1,False
1400,cam-1,2,800,1000,80.0,29.67,0.001,0.1306017465838642,1,False
1400,cam-2,2,800,1000,80.0,22.32,0.001,0.20257518447925987,1,False
1400,soil-sensor-node,2,400,512,78.13,1.69,0.001,0.10696099765526912,1,False
1400,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1400,irrigation-controller,2,300,2048,14.65,0.7,0.001,0.05146814007681144,1,False
1400,cloud,4,2000,40000,5.0,26.87,0.001,0.09987689047198034,1,False
1400,fog-0,4,3500,4000,87.5,49.13,0.001,0.11367708845725571,1,False
1400,cam-1,2,800,1000,80.0,17.3,0.001,0.17363919860328603,1,False
1400,cam-2,2,800,1000,80.0,26.29,0.001,0.18919624343136288,1,False
1400,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1400,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1400,irrigation-controller,2,300,2048,14.65,1.52,0.001,0.047577299369040205,1,False
1410,cloud,4,2000,40000,5.0,25.07,0.001,0.1050727451423007,1,False
1410,fog-0,4,3500,4000,87.5,43.35,0.001,0.04407723523931495,1,False
1410,cam-1,2,800,1000,80.0,22.84,0.001,0.19897362099893218,1,False
1410,cam-2,2,800,1000,80.0,20.76,0.001,0.1960173738965313,1,False
1410,soil-sensor-node,2,400,512,78.13,4.66,0.001,0.07973344579661967,1,False
1410,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1410,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1500,cloud,4,2000,40000,5.0,19.79,0.001,0.06351042831316778,1,False
1500,fog-0,4,3500,4000,87.5,48.22,0.001,0.10231462445608919,1,False
1500,cam-1,2,800,1000,80.0,35.06,0.001,0.023126535635612067,1,False
1500,cam-2,2,800,1000,80.0,18.86,0.001,0.1932115150131995,1,False
1500,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1500,signal-monitor,2,600,1024,58.59,5.87,0.001,0.0846195869779045,1,False
1500,irrigation-controller,2,300,2048,14.65,4.51,0.001,0.06324582942906565,1,False
1500,cloud,4,2000,40000,5.0,59.59,0.001,-0.11511399669248801,-1,True
1500,fog-0,4,3500,4000,87.5,48.22,0.001,0.10231462445608919,1,False
1500,cam-1,2,800,1000,80.0,25.8,0.001,0.19077630428463277,1,False
1500,cam-2,2,800,1000,80.0,27.92,0.001,0.16366070659966003,1,False
1500,soil-sensor-node,2,400,512,78.13,2.16,0.001,0.09670721270817717,1,False
1500,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1500,irrigation-controller,2,300,2048,14.65,4.59,0.001,0.06250210143894552,1,False
1500,cloud,4,2000,40000,5.0,27.79,0.001,0.10058596264087571,1,False
1500,fog-0,4,3500,4000,87.5,53.55,0.001,0.0804477161574183,1,False
1500,cam-1,2,800,1000,80.0,14.82,0.001,0.15636328889819867,1,False
1500,cam-2,2,800,1000,80.0,23.16,0.001,0.1949149837885577,1,False
1500,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1500,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1500,irrigation-controller,2,300,2048,14.65,0.66,0.001,0.05146814007681144,1,False
1500,cloud,4,2000,40000,5.0,1.93,0.001,-0.09118983880267373,-1,True
1500,fog-0,4,3500,4000,87.5,55.36,0.001,0.07517705419614573,1,False
1500,cam-1,2,800,1000,80.0,26.73,0.001,0.18003420864977637,1,False
1500,cam-2,2,800,1000,80.0,35.91,0.001,0.015522509954292496,1,False
1500,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1500,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1500,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1500,cloud,4,2000,40000,5.0,26.85,0.001,0.0995299447367427,1,False
1500,fog-0,4,3500,4000,87.5,49.11,0.001,0.1129315560371037,1,False
1500,cam-1,2,800,1000,80.0,24.87,0.001,0.1960788137229884,1,False
1500,cam-2,2,800,1000,80.0,22.15,0.001,0.20176959041898762,1,False
1500,soil-sensor-node,2,400,512,78.13,2.78,0.001,0.09461568747413118,1,False
1500,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1500,irrigation-controller,2,300,2048,14.65,3.32,0.001,0.06260721276889614,1,False
1500,cloud,4,2000,40000,5.0,24.19,0.001,0.08886927757491292,1,False
1500,fog-0,4,3500,4000,87.5,48.45,0.001,0.11234205252964813,1,False
1500,cam-1,2,800,1000,80.0,27.98,0.001,0.16211241777564267,1,False
1500,cam-2,2,800,1000,80.0,27.74,0.001,0.16578809589560972,1,False
1500,soil-sensor-node,2,400,512,78.13,7.3,0.001,0.028754682906484974,1,False
1500,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1500,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1500,cloud,4,2000,40000,5.0,33.15,0.001,0.0570711439572118,1,False
1500,fog-0,4,3500,4000,87.5,60.02,0.001,-0.009322835868458945,-1,True
1500,cam-1,2,800,1000,80.0,22.11,0.001,0.20176959041898762,1,False
1500,cam-2,2,800,1000,80.0,40.08,0.001,-0.0015478185863632143,-1,True
1500,soil-sensor-node,2,400,512,78.13,0.89,0.001,0.10656980257128423,1,False
1500,signal-monitor,2,600,1024,58.59,3.08,0.001,0.11346069967286193,1,False
1500,irrigation-controller,2,300,2048,14.65,8.65,0.001,0.01751713762510254,1,False
1500,cloud,4,2000,40000,5.0,22.42,0.001,0.06996351010723434,1,False
1500,fog-0,4,3500,4000,87.5,52.25,0.001,0.08835604410637854,1,False
1500,cam-1,2,800,1000,80.0,30.68,0.001,0.1183230358064204,1,False
1500,cam-2,2,800,1000,80.0,22.29,0.001,0.20229774651568094,1,False
1500,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1500,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1500,irrigation-controller,2,300,2048,14.65,5.16,0.001,0.0679092749187501,1,False
1500,cloud,4,2000,40000,5.0,28.79,0.001,0.09397641525712541,1,False
1500,fog-0,4,3500,4000,87.5,48.4,0.001,0.11003911182858561,1,False
1500,cam-1,2,800,1000,80.0,20.91,0.001,0.1959031243895623,1,False
1500,cam-2,2,800,1000,80.0,25.12,0.001,0.19163283403467313,1,False
1500,soil-sensor-node,2,400,512,78.13,2.96,0.001,0.09426614129138744,1,False
1500,signal-monitor,2,600,1024,58.59,2.11,0.001,0.11495455832871976,1,False
1500,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1500,cloud,4,2000,40000,5.0,20.32,0.001,0.06910686025729562,1,False
1500,fog-0,4,3500,4000,87.5,53.44,0.001,0.08464711696329386,1,False
1500,cam-1,2,800,1000,80.0,21.57,0.001,0.20119344124731253,1,False
1500,cam-2,2,800,1000,80.0,21.83,0.001,0.20187111884333092,1,False
1500,soil-sensor-node,2,400,512,78.13,6.46,0.001,0.04575165455168351,1,False
1500,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1500,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1500,cloud,4,2000,40000,5.0,21.85,0.001,0.06875814512411271,1,False
1500,fog-0,4,3500,4000,87.5,46.53,0.001,0.07967184232628188,1,False
1500,cam-1,2,800,1000,80.0,24.79,0.001,0.1969788261394274,1,False
1500,cam-2,2,800,1000,80.0,21.52,0.001,0.2011674905446575,1,False
1500,soil-sensor-node,2,400,512,78.13,1.32,0.001,0.11015756258983778,1,False
1500,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1500,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1500,cloud,4,2000,40000,5.0,29.98,0.001,0.0732452495876017,1,False
1500,fog-0,4,3500,4000,87.5,49.58,0.001,0.11066280222599467,1,False
1500,cam-1,2,800,1000,80.0,22.87,0.001,0.19897362099893218,1,False
1500,cam-2,2,800,1000,80.0,18.41,0.001,0.19205178480983798,1,False
1500,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1500,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1500,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1500,cloud,4,2000,40000,5.0,17.54,0.001,0.011891452970366867,1,False
1500,fog-0,4,3500,4000,87.5,5.69,0.001,-0.11254336048910796,-1,True
1500,cam-1,2,800,1000,80.0,24.08,0.001,0.20089463108054056,1,False
1500,cam-2,2,800,1000,80.0,34.76,0.001,0.03106306144342863,1,False
1500,soil-sensor-node,2,400,512,78.13,5.89,0.001,0.05936397836675433,1,False
1500,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1500,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1500,cloud,4,2000,40000,5.0,26.65,0.001,0.09860069913712355,1,False
1500,fog-0,4,3500,4000,87.5,50.34,0.001,0.10543079040965031,1,False
1500,cam-1,2,800,1000,80.0,14.63,0.001,0.15453501905311423,1,False
1500,cam-2,2,800,1000,80.0,26.53,0.001,0.1824906065849668,1,False
1500,soil-sensor-node,2,400,512,78.13,1.45,0.001,0.11203936621421207,1,False
1500,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1500,irrigation-controller,2,300,2048,14.65,3.43,0.001,0.06339524346778136,1,False
1500,cloud,4,2000,40000,5.0,29.24,0.001,0.0857128472415386,1,False
1500,fog-0,4,3500,4000,87.5,65.65,0.001,-0.06664676672168257,-1,True
1500,cam-1,2,800,1000,80.0,23.89,0.001,0.20100756515358786,1,False
1500,cam-2,2,800,1000,80.0,14.54,0.001,0.15296670734404744,1,False
1500,soil-sensor-node,2,400,512,78.13,1.52,0.001,0.11339193279042908,1,False
1500,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1500,irrigation-controller,2,300,2048,14.65,1.34,0.001,0.04864366416306787,1,False
1510,cloud,4,2000,40000,5.0,17.71,0.001,0.018582412745134613,1,False
1510,fog-0,4,3500,4000,87.5,55.94,0.001,0.06743694773568076,1,False
1510,cam-1,2,800,1000,80.0,23.71,0.001,0.2005367701570256,1,False
1510,cam-2,2,800,1000,80.0,19.42,0.001,0.19689609675192837,1,False
1510,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1510,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1510,irrigation-controller,2,300,2048,14.65,0.12,0.001,0.08064000074822086,1,False
1600,cloud,4,2000,40000,5.0,26.5,0.001,0.09909084592627215,1,False
1600,fog-0,4,3500,4000,87.5,50.28,0.001,0.10822928900831064,1,False
1600,cam-1,2,800,1000,80.0,27.62,0.001,0.16812248382690337,1,False
1600,cam-2,2,800,1000,80.0,19.64,0.001,0.19452690273049428,1,False
1600,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1600,signal-monitor,2,600,1024,58.59,4.08,0.001,0.10048216252208186,1,False
1600,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1600,cloud,4,2000,40000,5.0,29.0,0.001,0.09074957567195718,1,False
1600,fog-0,4,3500,4000,87.5,57.03,0.001,0.04816000182155411,1,False
1600,cam-1,2,800,1000,80.0,26.15,0.001,0.18907166912383738,1,False
1600,cam-2,2,800,1000,80.0,31.61,0.001,0.10084484840880992,1,False
1600,soil-sensor-node,2,400,512,78.13,1.58,0.001,0.11396022906378273,1,False
1600,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1600,irrigation-controller,2,300,2048,14.65,3.31,0.001,0.06297913147016199,1,False
1600,cloud,4,2000,40000,5.0,17.95,0.001,0.022869128820077855,1,False
1600,fog-0,4,3500,4000,87.5,53.73,0.001,0.08481546422041564,1,False
1600,cam-1,2,800,1000,80.0,25.75,0.001,0.1899993437894691,1,False
1600,cam-2,2,800,1000,80.0,27.5,0.001,0.17229579615337437,1,False
1600,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1600,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1600,irrigation-controller,2,300,2048,14.65,6.78,0.001,0.057902679646717914,1,False
1600,cloud,4,2000,40000,5.0,27.28,0.001,0.09997258896432337,1,False
1600,fog-0,4,3500,4000,87.5,46.94,0.001,0.0854924209553376,1,False
1600,cam-1,2,800,1000,80.0,31.42,0.001,0.10946714797295998,1,False
1600,cam-2,2,800,1000,80.0,21.6,0.001,0.19970631187028454,1,False
1600,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1600,signal-monitor,2,600,1024,58.59,2.15,0.001,0.11594343122178524,1,False
1600,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1600,cloud,4,2000,40000,5.0,26.05,0.001,0.1024100483374698,1,False
1600,fog-0,4,3500,4000,87.5,48.76,0.001,0.11503225275878975,1,False
1600,cam-1,2,800,1000,80.0,26.61,0.001,0.18108495508488248,1,False
1600,cam-2,2,800,1000,80.0,34.52,0.001,0.03489270354973406,1,False
1600,soil-sensor-node,2,400,512,78.13,4.37,0.001,0.08323207411758193,1,False
1600,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1600,irrigation-controller,2,300,2048,14.65,1.72,0.001,0.05239200753168893,1,False
1600,cloud,4,2000,40000,5.0,20.79,0.001,0.06810346650266308,1,False
1600,fog-0,4,3500,4000,87.5,55.24,0.001,0.07587122270382007,1,False
1600,cam-1,2,800,1000,80.0,26.83,0.001,0.17866654196091175,1,False
1600,cam-2,2,800,1000,80.0,29.14,0.001,0.14217824895489128,1,False
1600,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1600,signal-monitor,2,600,1024,58.59,8.33,0.001,0.0535252268492441,1,False
1600,irrigation-controller,2,300,2048,14.65,9.72,0.001,-0.0032278534719668572,-1,True
1600,cloud,4,2000,40000,5.0,28.15,0.001,0.10151706720095666,1,False
1600,fog-0,4,3500,4000,87.5,57.16,0.001,0.04465441156949446,1,False
1600,cam-1,2,800,1000,80.0,23.52,0.001,0.19883075865023359,1,False
1600,cam-2,2,800,1000,80.0,24.29,0.001,0.20015175975869964,1,False
1600,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1600,signal-monitor,2,600,1024,58.59,3.7,0.001,0.10378738234650886,1,False
1600,irrigation-controller,2,300,2048,14.65,11.25,0.001,-0.024741423229479698,-1,True
1600,cloud,4,2000,40000,5.0,30.52,0.001,0.06301177577398365,1,False
1600,fog-0,4,3500,4000,87.5,50.27,0.001,0.10822928900831064,1,False
1600,cam-1,2,800,1000,80.0,15.79,0.001,0.16007812738300164,1,False
1600,cam-2,2,800,1000,80.0,21.27,0.001,0.1996232672241317,1,False
1600,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1600,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1600,irrigation-controller,2,300,2048,14.65,6.75,0.001,0.056831626863145246,1,False
1600,cloud,4,2000,40000,5.0,18.79,0.001,0.039976006224412886,1,False
1600,fog-0,4,3500,4000,87.5,49.54,0.001,0.10986345142408482,1,False
1600,cam-1,2,800,1000,80.0,24.4,0.001,0.19825332915761096,1,False
1600,cam-2,2,800,1000,80.0,30.44,0.001,0.11877578810694389,1,False
1600,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
